20.00,85.5
25.00,83.2
31.50,81.8
40.00,80.1
50.00,78.9
63.00,77.2
80.00,75.8
100.00,74.5
125.00,73.1
160.00,71.9
200.00,70.4
250.00,69.2
315.00,68.1
400.00,67.3
500.00,66.8
630.00,66.2
800.00,65.9
1000.00,65.5
1250.00,65.1
1600.00,64.8
2000.00,64.5
2500.00,64.2
3150.00,64.0
4000.00,63.8
5000.00,63.6
6300.00,63.4
8000.00,63.2
10000.00,63.0
12500.00,62.8
16000.00,62.6
20000.00,62.4
