20.00,75.8
25.00,74.2
31.50,72.9
40.00,71.5
50.00,70.3
63.00,69.1
80.00,67.9
100.00,66.8
125.00,65.6
160.00,64.5
200.00,63.3
250.00,62.2
315.00,61.1
400.00,60.3
500.00,59.8
630.00,59.2
800.00,58.9
1000.00,58.6
1250.00,58.2
1600.00,57.9
2000.00,57.6
2500.00,57.3
3150.00,57.1
4000.00,56.9
5000.00,56.7
6300.00,56.5
8000.00,56.3
10000.00,56.1
12500.00,55.9
16000.00,55.7
20000.00,55.5
