222.03, 60.22
249.08, 61.32
297.50, 65.98
398.63, 70.64
501.67, 74.85
611.86, 78.40
700.89, 81.50
802.88, 84.83
882.06, 85.27
958.98, 87.93
1064.62, 90.82
1133.51, 90.37
1312.09, 93.48
1456.63, 96.14
1833.14, 95.24
2189.53, 95.90
2670.44, 95.45
4014.07, 96.10
6097.14, 94.97
8084.74, 96.73
12152.58, 98.72
18459.05, 94.03
20707.76, 89.81
22749.92, 84.91
26060.37, 60.24
27746.73, 60.24
28332.76, 70.68
29852.55, 75.79
36030.87, 76.45
40844.82, 77.33
