222.03,87.80
279.07,87.78
350.76,87.54
440.87,87.38
554.13,87.91
696.48,88.93
875.41,90.49
1100.30,92.38
1382.96,95.63
1738.24,96.19
2184.78,97.96
2746.05,96.63
3451.50,97.11
4338.18,96.41
5452.64,95.80
6853.41,96.13
8614.03,97.51
10826.95,98.39
13608.36,97.74
17104.31,95.93
